1	0	49	66	3
1	0	50	67	3
1	0	51	68	3
1	0	52	65	2
1	0	53	66	2
1	0	54	67	2
1	0	55	68	2
1	0	56	65	1
1	0	57	66	1
1	0	58	67	1
1	0	59	68	1
1	0	60	65	0
1	0	61	66	0
1	0	62	67	0
1	0	63	68	0
1	1	0	65	47
1	1	1	66	47
1	1	2	67	47
1	1	3	68	47
1	1	4	65	46
1	1	5	66	46
1	1	6	67	46
1	1	7	68	46
1	1	8	65	45
1	1	9	66	45
1	1	10	67	45
1	1	11	68	45
1	1	12	65	44
1	1	13	66	44
1	1	14	67	44
1	1	15	68	44
1	1	16	65	43
1	1	17	66	43
1	1	18	67	43
1	1	19	68	43
1	1	20	65	42
1	1	21	66	42
1	1	22	67	42
1	1	23	68	42
1	1	24	65	41
1	1	25	66	41
1	1	26	67	41
1	1	27	68	41
1	1	28	65	40
1	1	29	66	40
1	1	30	67	40
1	1	31	68	40
1	1	32	65	39
1	1	33	66	39
1	1	34	67	39
1	1	35	68	39
1	1	36	65	38
1	1	37	66	38
1	1	38	67	38
1	1	39	68	38
1	1	40	65	37
1	1	41	66	37
1	1	42	67	37
1	1	43	68	37
1	1	44	65	36
1	1	45	66	36
1	1	46	67	36
1	1	47	68	36
1	1	48	65	35
1	1	49	66	35
1	1	50	67	35
1	1	51	68	35
1	1	52	65	34
1	1	53	66	34
1	1	54	67	34
1	1	55	68	34
1	1	56	65	33
1	1	57	66	33
1	1	58	67	33
1	1	59	68	33
1	1	60	65	32
1	1	61	66	32
1	1	62	67	32
1	1	63	68	32
1	2	0	68	79
1	2	1	67	79
1	2	2	66	79
1	2	3	65	79
1	2	4	68	78
1	2	5	67	78
1	2	6	66	78
1	2	7	65	78
1	2	8	68	77
1	2	9	67	77
1	2	10	66	77
1	2	11	65	77
1	2	12	68	76
1	2	13	67	76
1	2	14	66	76
1	2	15	65	76
1	2	16	68	75
1	2	17	67	75
1	2	18	66	75
1	2	19	65	75
1	2	20	68	74
1	2	21	67	74
1	2	22	66	74
1	2	23	65	74
1	2	24	68	73
1	2	25	67	73
1	2	26	66	73
1	2	27	65	73
1	2	28	68	72
1	2	29	67	72
1	2	30	66	72
1	2	31	65	72
1	2	32	68	71
1	2	33	67	71
1	2	34	66	71
1	2	35	65	71
1	2	36	68	70
1	2	37	67	70
1	2	38	66	70
1	2	39	65	70
1	2	40	68	69
1	2	41	67	69
1	2	42	66	69
1	2	43	65	69
1	2	44	68	68
1	2	45	67	68
1	2	46	66	68
1	2	47	65	68
1	2	48	68	67
1	2	49	67	67
1	2	50	66	67
1	2	51	65	67
1	2	52	68	66
1	2	53	67	66
1	2	54	66	66
1	2	55	65	66
1	2	56	68	65
1	2	57	67	65
1	2	58	66	65
1	2	59	65	65
1	2	60	68	64
1	2	61	67	64
1	2	62	66	64
1	2	63	65	64
1	3	0	68	111
1	3	1	67	111
1	3	2	66	111
1	3	3	65	111
1	3	4	68	110
1	3	5	67	110
1	3	6	66	110
1	3	7	65	110
1	3	8	68	109
1	3	9	67	109
1	3	10	66	109
1	3	11	65	109
1	3	12	68	108
1	3	13	67	108
1	3	14	66	108
1	3	15	65	108
1	3	16	68	107
1	3	17	67	107
1	3	18	66	107
1	3	19	65	107
1	3	20	68	106
1	3	21	67	106
1	3	22	66	106
1	3	23	65	106
1	3	24	68	105
1	3	25	67	105
1	3	26	66	105
1	3	27	65	105
1	3	28	68	104
1	3	29	67	104
1	3	30	66	104
1	3	31	65	104
1	3	32	68	103
1	3	33	67	103
1	3	34	66	103
1	3	35	65	103
1	3	36	68	102
1	3	37	67	102
1	3	38	66	102
1	3	39	65	102
1	3	40	68	101
1	3	41	67	101
1	3	42	66	101
1	3	43	65	101
1	3	44	68	100
1	3	45	67	100
1	3	46	66	100
1	3	47	65	100
1	3	48	68	99
1	3	49	67	99
1	3	50	66	99
1	3	51	65	99
1	3	52	68	98
1	3	53	67	98
1	3	54	66	98
1	3	55	65	98
1	3	56	68	97
1	3	57	67	97
1	3	58	66	97
1	3	59	65	97
1	3	60	68	96
1	3	61	67	96
1	3	62	66	96
1	3	63	65	96
2	0	0	-1	56
2	0	1	-1	58
2	0	2	-1	60
2	0	3	-1	62
2	0	4	-1	48
2	0	5	-1	50
2	0	6	-1	52
2	0	7	-1	54
2	0	8	-1	40
2	0	9	-1	42
2	0	10	-1	44
2	0	11	-1	46
2	0	12	-1	32
2	0	13	-1	34
2	0	14	-1	36
2	0	15	-1	38
2	0	16	-1	24
2	0	17	-1	26
2	0	18	-1	28
2	0	19	-1	30
2	0	20	-1	16
2	0	21	-1	18
2	0	22	-1	20
2	0	23	-1	22
2	0	24	-1	8
2	0	25	-1	10
2	0	26	-1	12
2	0	27	-1	14
2	0	28	-1	0
2	0	29	-1	2
2	0	30	-1	4
2	0	31	-1	6
2	0	32	28	-1
2	0	33	29	-1
2	0	34	30	-1
2	0	35	31	-1
2	0	36	24	-1
2	0	37	25	-1
2	0	38	26	-1
2	0	39	27	-1
2	0	40	20	-1
2	0	41	21	-1
2	0	42	22	-1
2	0	43	23	-1
2	0	44	16	-1
2	0	45	17	-1
2	0	46	18	-1
2	0	47	19	-1
2	0	48	12	-1
2	0	49	13	-1
2	0	50	14	-1
2	0	51	15	-1
2	0	52	8	-1
2	0	53	9	-1
2	0	54	10	-1
2	0	55	11	-1
2	0	56	4	-1
2	0	57	5	-1
2	0	58	6	-1
2	0	59	7	-1
2	0	60	0	-1
2	0	61	1	-1
2	0	62	2	-1
2	0	63	3	-1
2	1	0	-1	120
2	1	1	-1	122
2	1	2	-1	124
2	1	3	-1	126
2	1	4	-1	112
2	1	5	-1	114
2	1	6	-1	116
2	1	7	-1	118
2	1	8	-1	104
2	1	9	-1	106
2	1	10	-1	108
2	1	11	-1	110
2	1	12	-1	96
2	1	13	-1	98
2	1	14	-1	100
2	1	15	-1	102
2	1	16	-1	88
2	1	17	-1	90
2	1	18	-1	92
2	1	19	-1	94
2	1	20	-1	80
2	1	21	-1	82
2	1	22	-1	84
2	1	23	-1	86
2	1	24	-1	72
2	1	25	-1	74
2	1	26	-1	76
2	1	27	-1	78
2	1	28	-1	64
2	1	29	-1	66
2	1	30	-1	68
2	1	31	-1	70
2	1	32	60	-1
2	1	33	61	-1
2	1	34	62	-1
2	1	35	63	-1
2	1	36	56	-1
2	1	37	57	-1
2	1	38	58	-1
2	1	39	59	-1
2	1	40	52	-1
2	1	41	53	-1
2	1	42	54	-1
2	1	43	55	-1
2	1	44	48	-1
2	1	45	49	-1
2	1	46	50	-1
2	1	47	51	-1
2	1	48	44	-1
2	1	49	45	-1
2	1	50	46	-1
2	1	51	47	-1
2	1	52	40	-1
2	1	53	41	-1
2	1	54	42	-1
2	1	55	43	-1
2	1	56	36	-1
2	1	57	37	-1
2	1	58	38	-1
2	1	59	39	-1
2	1	60	32	-1
2	1	61	33	-1
2	1	62	34	-1
2	1	63	35	-1
2	2	0	64	63
2	2	1	64	62
2	2	2	64	61
2	2	3	64	60
2	2	4	64	59
2	2	5	64	58
2	2	6	64	57
2	2	7	64	56
2	2	8	64	55
2	2	9	64	54
2	2	10	64	53
2	2	11	64	52
2	2	12	64	51
2	2	13	64	50
2	2	14	64	49
2	2	15	64	48
2	2	16	64	47
2	2	17	64	46
2	2	18	64	45
2	2	19	64	44
2	2	20	64	43
2	2	21	64	42
2	2	22	64	41
2	2	23	64	40
2	2	24	64	39
2	2	25	64	38
2	2	26	64	37
2	2	27	64	36
2	2	28	64	35
2	2	29	64	34
2	2	30	64	33
2	2	31	64	32
2	2	32	64	31
2	2	33	64	30
2	2	34	64	29
2	2	35	64	28
2	2	36	64	27
2	2	37	64	26
2	2	38	64	25
2	2	39	64	24
2	2	40	64	23
2	2	41	64	22
2	2	42	64	21
2	2	43	64	20
2	2	44	64	19
2	2	45	64	18
2	2	46	64	17
2	2	47	64	16
2	2	48	64	15
2	2	49	64	14
2	2	50	64	13
2	2	51	64	12
2	2	52	64	11
2	2	53	64	10
2	2	54	64	9
2	2	55	64	8
2	2	56	64	7
2	2	57	64	6
2	2	58	64	5
2	2	59	64	4
2	2	60	64	3
2	2	61	64	2
2	2	62	64	1
2	2	63	64	0
2	3	0	64	127
2	3	1	64	126
2	3	2	64	125
2	3	3	64	124
2	3	4	64	123
2	3	5	64	122
2	3	6	64	121
2	3	7	64	120
2	3	8	64	119
2	3	9	64	118
2	3	10	64	117
2	3	11	64	116
2	3	12	64	115
2	3	13	64	114
2	3	14	64	113
2	3	15	64	112
2	3	16	64	111
2	3	17	64	110
2	3	18	64	109
2	3	19	64	108
2	3	20	64	107
2	3	21	64	106
2	3	22	64	105
2	3	23	64	104
2	3	24	64	103
2	3	25	64	102
2	3	26	64	101
2	3	27	64	100
2	3	28	64	99
2	3	29	64	98
2	3	30	64	97
2	3	31	64	96
2	3	32	64	95
2	3	33	64	94
2	3	34	64	93
2	3	35	64	92
2	3	36	64	91
2	3	37	64	90
2	3	38	64	89
2	3	39	64	88
2	3	40	64	87
2	3	41	64	86
2	3	42	64	85
2	3	43	64	84
2	3	44	64	83
2	3	45	64	82
2	3	46	64	81
2	3	47	64	80
2	3	48	64	79
2	3	49	64	78
2	3	50	64	77
2	3	51	64	76
2	3	52	64	75
2	3	53	64	74
2	3	54	64	73
2	3	55	64	72
2	3	56	64	71
2	3	57	64	70
2	3	58	64	69
2	3	59	64	68
2	3	60	64	67
2	3	61	64	66
2	3	62	64	65
2	3	63	64	64
3	0	0	-1	62
3	0	1	-1	60
3	0	2	-1	58
3	0	3	-1	56
3	0	4	-1	54
3	0	5	-1	52
3	0	6	-1	50
3	0	7	-1	48
3	0	8	-1	46
3	0	9	-1	44
3	0	10	-1	42
3	0	11	-1	40
3	0	12	-1	38
3	0	13	-1	36
3	0	14	-1	34
3	0	15	-1	32
3	0	16	-1	30
3	0	17	-1	28
3	0	18	-1	26
3	0	19	-1	24
3	0	20	-1	22
3	0	21	-1	20
3	0	22	-1	18
3	0	23	-1	16
3	0	24	-1	14
3	0	25	-1	12
3	0	26	-1	10
3	0	27	-1	8
3	0	28	-1	6
3	0	29	-1	4
3	0	30	-1	2
3	0	31	-1	0
3	0	32	102	-1
3	0	33	103	-1
3	0	34	104	-1
3	0	35	105	-1
3	0	36	106	-1
3	0	37	107	-1
3	0	38	108	-1
3	0	39	109	-1
3	0	40	110	-1
3	0	41	111	-1
3	0	42	112	-1
3	0	43	113	-1
3	0	44	114	-1
3	0	45	115	-1
3	0	46	116	-1
3	0	47	117	-1
3	0	48	118	-1
3	0	49	119	-1
3	0	50	120	-1
3	0	51	121	-1
3	0	52	122	-1
3	0	53	123	-1
3	0	54	124	-1
3	0	55	125	-1
3	0	56	126	-1
3	0	57	127	-1
3	0	58	128	-1
3	0	59	129	-1
3	0	60	130	-1
3	0	61	131	-1
3	0	62	132	-1
3	0	63	133	-1
3	1	0	-1	126
3	1	1	-1	124
3	1	2	-1	122
3	1	3	-1	120
3	1	4	-1	118
3	1	5	-1	116
3	1	6	-1	114
3	1	7	-1	112
3	1	8	-1	110
3	1	9	-1	108
3	1	10	-1	106
3	1	11	-1	104
3	1	12	-1	102
3	1	13	-1	100
3	1	14	-1	98
3	1	15	-1	96
3	1	16	-1	94
3	1	17	-1	92
3	1	18	-1	90
3	1	19	-1	88
3	1	20	-1	86
3	1	21	-1	84
3	1	22	-1	82
3	1	23	-1	80
3	1	24	-1	78
3	1	25	-1	76
3	1	26	-1	74
3	1	27	-1	72
3	1	28	-1	70
3	1	29	-1	68
3	1	30	-1	66
3	1	31	-1	64
3	1	32	70	-1
3	1	33	71	-1
3	1	34	72	-1
3	1	35	73	-1
3	1	36	74	-1
3	1	37	75	-1
3	1	38	76	-1
3	1	39	77	-1
3	1	40	78	-1
3	1	41	79	-1
3	1	42	80	-1
3	1	43	81	-1
3	1	44	82	-1
3	1	45	83	-1
3	1	46	84	-1
3	1	47	85	-1
3	1	48	86	-1
3	1	49	87	-1
3	1	50	88	-1
3	1	51	89	-1
3	1	52	90	-1
3	1	53	91	-1
3	1	54	92	-1
3	1	55	93	-1
3	1	56	94	-1
3	1	57	95	-1
3	1	58	96	-1
3	1	59	97	-1
3	1	60	98	-1
3	1	61	99	-1
3	1	62	100	-1
3	1	63	101	-1
3	2	0	69	63
3	2	1	69	62
3	2	2	69	61
3	2	3	69	60
3	2	4	69	59
3	2	5	69	58
3	2	6	69	57
3	2	7	69	56
3	2	8	69	55
3	2	9	69	54
3	2	10	69	53
3	2	11	69	52
3	2	12	69	51
3	2	13	69	50
3	2	14	69	49
3	2	15	69	48
3	2	16	69	47
3	2	17	69	46
3	2	18	69	45
3	2	19	69	44
3	2	20	69	43
3	2	21	69	42
3	2	22	69	41
3	2	23	69	40
3	2	24	69	39
3	2	25	69	38
3	2	26	69	37
3	2	27	69	36
3	2	28	69	35
3	2	29	69	34
3	2	30	69	33
3	2	31	69	32
3	2	32	69	31
3	2	33	69	30
3	2	34	69	29
3	2	35	69	28
3	2	36	69	27
3	2	37	69	26
3	2	38	69	25
3	2	39	69	24
3	2	40	69	23
3	2	41	69	22
3	2	42	69	21
3	2	43	69	20
3	2	44	69	19
3	2	45	69	18
3	2	46	69	17
3	2	47	69	16
3	2	48	69	15
3	2	49	69	14
3	2	50	69	13
3	2	51	69	12
3	2	52	69	11
3	2	53	69	10
3	2	54	69	9
3	2	55	69	8
3	2	56	69	7
3	2	57	69	6
3	2	58	69	5
3	2	59	69	4
3	2	60	69	3
3	2	61	69	2
3	2	62	69	1
3	2	63	69	0
3	3	0	69	127
3	3	1	69	126
3	3	2	69	125
3	3	3	69	124
3	3	4	69	123
3	3	5	69	122
3	3	6	69	121
3	3	7	69	120
3	3	8	69	119
3	3	9	69	118
3	3	10	69	117
3	3	11	69	116
3	3	12	69	115
3	3	13	69	114
3	3	14	69	113
3	3	15	69	112
3	3	16	69	111
3	3	17	69	110
3	3	18	69	109
3	3	19	69	108
3	3	20	69	107
3	3	21	69	106
3	3	22	69	105
3	3	23	69	104
3	3	24	69	103
3	3	25	69	102
3	3	26	69	101
3	3	27	69	100
3	3	28	69	99
3	3	29	69	98
3	3	30	69	97
3	3	31	69	96
3	3	32	69	95
3	3	33	69	94
3	3	34	69	93
3	3	35	69	92
3	3	36	69	91
3	3	37	69	90
3	3	38	69	89
3	3	39	69	88
3	3	40	69	87
3	3	41	69	86
3	3	42	69	85
3	3	43	69	84
3	3	44	69	83
3	3	45	69	82
3	3	46	69	81
3	3	47	69	80
3	3	48	69	79
3	3	49	69	78
3	3	50	69	77
3	3	51	69	76
3	3	52	69	75
3	3	53	69	74
3	3	54	69	73
3	3	55	69	72
3	3	56	69	71
3	3	57	69	70
3	3	58	69	69
3	3	59	69	68
3	3	60	69	67
3	3	61	69	66
3	3	62	69	65
3	3	63	69	64
