0	2	50	0	107	16
0	2	51	0	108	1
0	2	52	0	108	2
0	2	53	0	108	3
0	2	54	0	108	4
0	2	55	0	108	5
0	2	57	0	108	6
0	2	58	0	108	7
0	2	59	0	108	8
0	2	60	0	108	9
0	2	61	0	108	10
0	2	62	0	108	11
0	2	63	0	108	12
0	2	64	0	108	13
0	2	65	0	108	14
0	2	66	0	108	15
0	2	67	0	108	16
1	0	17	1	201	1
1	0	18	1	201	2
1	0	19	1	201	3
1	0	20	1	201	4
1	0	21	1	202	1
1	0	23	1	202	2
1	0	24	1	202	3
1	0	25	1	202	4
1	0	26	1	203	1
1	0	27	1	203	2
1	0	28	1	203	3
1	0	29	1	203	4
1	0	30	1	204	1
1	0	31	1	204	2
1	0	32	1	204	3
1	0	33	1	204	4
1	0	34	1	205	1
1	0	35	1	205	2
1	0	36	1	205	3
1	0	37	1	205	4
1	0	38	1	206	1
1	0	39	1	206	2
1	0	40	1	206	3
1	0	41	1	206	4
1	0	42	1	207	1
1	0	43	1	207	2
1	0	44	1	207	3
1	0	46	1	207	4
1	0	47	1	208	1
1	0	48	1	208	2
1	0	49	1	208	3
1	0	50	1	208	4
1	1	0	0	201	1
1	1	1	0	201	2
1	1	2	0	201	3
1	1	3	0	201	4
1	1	4	0	201	5
1	1	5	0	201	6
1	1	6	0	201	7
1	1	7	0	201	8
1	1	8	0	201	9
1	1	9	0	201	10
1	1	10	0	201	11
1	1	12	0	201	12
1	1	13	0	201	13
1	1	14	0	201	14
1	1	15	0	201	15
1	1	16	0	201	16
1	1	17	0	202	1
1	1	18	0	202	2
1	1	19	0	202	3
1	1	20	0	202	4
1	1	21	0	202	5
1	1	23	0	202	6
1	1	24	0	202	7
1	1	25	0	202	8
1	1	26	0	202	9
1	1	27	0	202	10
1	1	28	0	202	11
1	1	29	0	202	12
1	1	30	0	202	13
1	1	31	0	202	14
1	1	32	0	202	15
1	1	33	0	202	16
1	1	34	0	203	1
1	1	35	0	203	2
1	1	36	0	203	3
1	1	37	0	203	4
1	1	38	0	203	5
1	1	39	0	203	6
1	1	40	0	203	7
1	1	41	0	203	8
1	1	42	0	203	9
1	1	43	0	203	10
1	1	44	0	203	11
1	1	46	0	203	12
1	1	47	0	203	13
1	1	48	0	203	14
1	1	49	0	203	15
1	1	50	0	203	16
1	1	51	0	204	1
1	1	52	0	204	2
1	1	53	0	204	3
1	1	54	0	204	4
1	1	55	0	204	5
1	1	57	0	204	6
1	1	58	0	204	7
1	1	59	0	204	8
1	1	60	0	204	9
1	1	61	0	204	10
1	1	62	0	204	11
1	1	63	0	204	12
1	1	64	0	204	13
1	1	65	0	204	14
1	1	66	0	204	15
1	1	67	0	204	16
1	2	0	0	205	1
1	2	1	0	205	2
1	2	2	0	205	3
1	2	3	0	205	4
1	2	4	0	205	5
1	2	5	0	205	6
1	2	6	0	205	7
1	2	7	0	205	8
1	2	8	0	205	9
1	2	9	0	205	10
1	2	10	0	205	11
1	2	12	0	205	12
1	2	13	0	205	13
1	2	14	0	205	14
1	2	15	0	205	15
1	2	16	0	205	16
1	2	17	0	206	1
1	2	18	0	206	2
1	2	19	0	206	3
1	2	20	0	206	4
1	2	21	0	206	5
1	2	23	0	206	6
1	2	24	0	206	7
1	2	25	0	206	8
1	2	26	0	206	9
1	2	27	0	206	10
1	2	28	0	206	11
1	2	29	0	206	12
1	2	30	0	206	13
1	2	31	0	206	14
1	2	32	0	206	15
1	2	33	0	206	16
1	2	34	0	207	1
1	2	35	0	207	2
1	2	36	0	207	3
1	2	37	0	207	4
1	2	38	0	207	5
1	2	39	0	207	6
1	2	40	0	207	7
1	2	41	0	207	8
1	2	42	0	207	9
1	2	43	0	207	10
1	2	44	0	207	11
1	2	46	0	207	12
1	2	47	0	207	13
1	2	48	0	207	14
1	2	49	0	207	15
1	2	50	0	207	16
1	2	51	0	208	1
1	2	52	0	208	2
1	2	53	0	208	3
1	2	54	0	208	4
1	2	55	0	208	5
1	2	57	0	208	6
1	2	58	0	208	7
1	2	59	0	208	8
1	2	60	0	208	9
1	2	61	0	208	10
1	2	62	0	208	11
1	2	63	0	208	12
1	2	64	0	208	13
1	2	65	0	208	14
1	2	66	0	208	15
1	2	67	0	208	16
2	0	17	1	11	1
2	0	18	1	11	2
2	0	19	1	11	3
2	0	20	1	11	4
2	0	21	1	12	1
2	0	23	1	12	2
2	0	24	1	12	3
2	0	25	1	12	4
2	0	26	1	13	1
2	0	27	1	13	2
2	0	28	1	13	3
2	0	29	1	13	4
2	0	30	1	14	1
2	0	31	1	14	2
2	0	32	1	14	3
2	0	33	1	14	4
2	0	38	1	15	1
2	0	39	1	15	2
2	0	40	1	15	3
2	0	41	1	15	4
2	0	42	1	16	1
2	0	43	1	16	2
2	0	44	1	16	3
2	0	46	1	16	4
2	0	47	1	17	1
2	0	48	1	17	2
2	0	49	1	17	3
2	0	50	1	17	4
2	1	0	0	11	1
2	1	1	0	11	2
2	1	2	0	11	3
2	1	3	0	11	4
2	1	4	0	11	5
2	1	5	0	11	6
2	1	6	0	11	7
2	1	7	0	11	8
2	1	8	0	11	9
2	1	9	0	11	10
2	1	10	0	11	11
2	1	12	0	11	12
2	1	13	0	11	13
2	1	14	0	11	14
2	1	15	0	11	15
2	1	16	0	11	16
2	1	17	0	12	1
2	1	18	0	12	2
2	1	19	0	12	3
2	1	20	0	12	4
2	1	21	0	12	5
2	1	23	0	12	6
2	1	24	0	12	7
2	1	25	0	12	8
2	1	26	0	12	9
2	1	27	0	12	10
2	1	28	0	12	11
2	1	29	0	12	12
2	1	30	0	12	13
2	1	31	0	12	14
2	1	32	0	12	15
2	1	33	0	12	16
2	1	34	0	13	1
2	1	35	0	13	2
2	1	36	0	13	3
2	1	37	0	13	4
2	1	38	0	13	5
2	1	39	0	13	6
2	1	40	0	13	7
2	1	41	0	13	8
2	1	42	0	13	9
2	1	43	0	13	10
2	1	44	0	13	11
2	1	46	0	13	12
2	1	47	0	13	13
2	1	48	0	13	14
2	1	49	0	13	15
2	1	50	0	13	16
2	1	51	0	14	1
2	1	52	0	14	2
2	1	53	0	14	3
2	1	54	0	14	4
2	1	55	0	14	5
2	1	57	0	14	6
2	1	58	0	14	7
2	1	59	0	14	8
2	1	60	0	14	9
2	1	61	0	14	10
2	1	62	0	14	11
2	1	63	0	14	12
2	1	64	0	14	13
2	1	65	0	14	14
2	1	66	0	14	15
2	1	67	0	14	16
2	2	17	0	15	1
2	2	18	0	15	2
2	2	19	0	15	3
2	2	20	0	15	4
2	2	21	0	15	5
2	2	23	0	15	6
2	2	24	0	15	7
2	2	25	0	15	8
2	2	26	0	15	9
2	2	27	0	15	10
2	2	28	0	15	11
2	2	29	0	15	12
2	2	30	0	15	13
2	2	31	0	15	14
2	2	32	0	15	15
2	2	33	0	15	16
2	2	34	0	16	1
2	2	35	0	16	2
2	2	36	0	16	3
2	2	37	0	16	4
2	2	38	0	16	5
2	2	39	0	16	6
2	2	40	0	16	7
2	2	41	0	16	8
2	2	42	0	16	9
2	2	43	0	16	10
2	2	44	0	16	11
2	2	46	0	16	12
2	2	47	0	16	13
2	2	48	0	16	14
2	2	49	0	16	15
2	2	50	0	16	16
2	2	51	0	17	1
2	2	52	0	17	2
2	2	53	0	17	3
2	2	54	0	17	4
2	2	55	0	17	5
2	2	57	0	17	6
2	2	58	0	17	7
2	2	59	0	17	8
2	2	60	0	17	9
2	2	61	0	17	10
2	2	62	0	17	11
2	2	63	0	17	12
2	2	64	0	17	13
2	2	65	0	17	14
2	2	66	0	17	15
2	2	67	0	17	16
3	0	17	1	21	1
3	0	18	1	21	2
3	0	19	1	21	3
3	0	20	1	21	4
3	0	21	1	22	1
3	0	23	1	22	2
3	0	24	1	22	3
3	0	25	1	22	4
3	0	26	1	23	1
3	0	27	1	23	2
3	0	28	1	23	3
3	0	29	1	23	4
3	0	30	1	24	1
3	0	31	1	24	2
3	0	32	1	24	3
3	0	33	1	24	4
3	0	34	1	25	1
3	0	35	1	25	2
3	0	36	1	25	3
3	0	37	1	25	4
3	0	38	1	26	1
3	0	39	1	26	2
3	0	40	1	26	3
3	0	41	1	26	4
3	0	42	1	27	1
3	0	43	1	27	2
3	0	44	1	27	3
3	0	46	1	27	4
3	1	0	0	21	1
3	1	1	0	21	2
3	1	2	0	21	3
3	1	3	0	21	4
3	1	4	0	21	5
3	1	5	0	21	6
3	1	6	0	21	7
3	1	7	0	21	8
3	1	8	0	21	9
3	1	9	0	21	10
3	1	10	0	21	11
3	1	12	0	21	12
3	1	13	0	21	13
3	1	14	0	21	14
3	1	15	0	21	15
3	1	16	0	21	16
3	1	17	0	22	1
3	1	18	0	22	2
3	1	19	0	22	3
3	1	20	0	22	4
3	1	21	0	22	5
3	1	23	0	22	6
3	1	24	0	22	7
3	1	25	0	22	8
3	1	26	0	22	9
3	1	27	0	22	10
3	1	28	0	22	11
3	1	29	0	22	12
3	1	30	0	22	13
3	1	31	0	22	14
3	1	32	0	22	15
3	1	33	0	22	16
3	1	34	0	23	1
3	1	35	0	23	2
3	1	36	0	23	3
3	1	37	0	23	4
3	1	38	0	23	5
3	1	39	0	23	6
3	1	40	0	23	7
3	1	41	0	23	8
3	1	42	0	23	9
3	1	43	0	23	10
3	1	44	0	23	11
3	1	46	0	23	12
3	1	47	0	23	13
3	1	48	0	23	14
3	1	49	0	23	15
3	1	50	0	23	16
3	1	51	0	24	1
3	1	52	0	24	2
3	1	53	0	24	3
3	1	54	0	24	4
3	1	55	0	24	5
3	1	57	0	24	6
3	1	58	0	24	7
3	1	59	0	24	8
3	1	60	0	24	9
3	1	61	0	24	10
3	1	62	0	24	11
3	1	63	0	24	12
3	1	64	0	24	13
3	1	65	0	24	14
3	1	66	0	24	15
3	1	67	0	24	16
3	2	0	0	25	1
3	2	1	0	25	2
3	2	2	0	25	3
3	2	3	0	25	4
3	2	4	0	25	5
3	2	5	0	25	6
3	2	6	0	25	7
3	2	7	0	25	8
3	2	8	0	25	9
3	2	9	0	25	10
3	2	10	0	25	11
3	2	12	0	25	12
3	2	13	0	25	13
3	2	14	0	25	14
3	2	15	0	25	15
3	2	16	0	25	16
3	2	17	0	26	1
3	2	18	0	26	2
3	2	19	0	26	3
3	2	20	0	26	4
3	2	21	0	26	5
3	2	23	0	26	6
3	2	24	0	26	7
3	2	25	0	26	8
3	2	26	0	26	9
3	2	27	0	26	10
3	2	28	0	26	11
3	2	29	0	26	12
3	2	30	0	26	13
3	2	31	0	26	14
3	2	32	0	26	15
3	2	33	0	26	16
3	2	34	0	27	1
3	2	35	0	27	2
3	2	36	0	27	3
3	2	37	0	27	4
3	2	38	0	27	5
3	2	39	0	27	6
3	2	40	0	27	7
3	2	41	0	27	8
3	2	42	0	27	9
3	2	43	0	27	10
3	2	44	0	27	11
3	2	46	0	27	12
3	2	47	0	27	13
3	2	48	0	27	14
3	2	49	0	27	15
3	2	50	0	27	16
